unnamed: 2,unnamed: 11,source,geographic_area,indicator,service_type,residence,time_period,observation_value,geographic area,service type,type of school,unit of measure,obs_value,data_source,iso3,country,residence type,year,coverage,population,service level,residence_type,service_level,country_name,indicator_name,value
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Risk of catastrophic expenditure for surgical care (% of people at risk),68.8
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Total tax and contribution rate (% of profit),45.4
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,External balance on goods and services (current US$),-22516482.35
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Forest area (% of land area),10.11438946
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",35.87900162
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",50000.00075
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Number of infant deaths,55777.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Cost to export, border compliance (US$)",966.5
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Forest area (sq. km),187038.7
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Grants, excluding technical cooperation (BoP, current US$)",922420000.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Net official development assistance and official aid received (constant 2018 US$),967489990.2
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",4.071478241
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"School enrollment, secondary (% gross)",45.86418915
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Services, value added (current LCU)",675031341200.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Average transaction cost of sending remittances to a specific country (%),7.076749206
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",25.8579998
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Human capital index (HCI), lower bound (scale 0-1)",0.3614201546
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,IDA resource allocation index (1=low to 6=high),2.275
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"People practicing open defecation, urban (% of urban population)",1.660885479
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"School enrollment, secondary, private (% of total secondary)",18.62545967
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Service exports (BoP, current US$)",1511025804.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Suicide mortality rate (per 100,000 population)",3.9
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Agricultural land (% of land area),36.87265674
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Domestic general government health expenditure per capita (current US$),13.08626342
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"GDP, PPP (constant 2017 international $)",182662731984.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),8210.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net bilateral aid flows from DAC donors, France (current US$)",4820000.172
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Number of under-five deaths,79319.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Exports of goods and services (% of GDP),0.6111680563
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",15578792630.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Fertilizer consumption (kilograms per hectare of arable land),8.612303992
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,GNI (current US$),29152007753.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Gross fixed capital formation (annual % growth),-2.299988487
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Gross national expenditure (% of GDP),100.0727343
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Households and NPISHs Final consumption expenditure per capita growth (annual %),-4.804773851
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Internally displaced persons, new displacement associated with disasters (number of cases)",121000.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"International tourism, receipts (% of total exports)",20.87792437
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Nurses and midwives (per 1,000 people)",1.1455
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Adjusted savings: education expenditure (current US$),706894104.7
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Communications, computer, etc. (% of service imports, BoP)",25.76640389
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Exports of goods, services and primary income (BoP, current US$)",5122821139.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Households and NPISHs Final consumption expenditure (annual % growth),-2.500000316
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,External debt stocks (% of GNI),73.85099813
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"GDP, PPP (current international $)",187048429682.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Immunization, DPT (% of children ages 12-23 months)",93.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Imports of goods and services (% of GDP),0.6838854961
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net financial flows, multilateral (NFL, current US$)",1269000.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 0-14, female (% of female population)",39.90555045
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 75-79, male (% of male population)",0.5627427033
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Adjusted net savings, including particulate emission damage (current US$)",7827466241.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Domestic general government health expenditure (% of current health expenditure),21.98847198
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,GDP deflator: linked series (base year varies by country),6181.77117
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Imports of goods, services and primary income (BoP, current US$)",10176769347.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Mortality rate, under-5 (per 1,000 live births)",60.1
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,People practicing open defecation (% of population),24.21874436
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,People with basic handwashing facilities including soap and water (% of population),16.00870901
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Personal remittances, paid (current US$)",208724836.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Prevalence of anemia among children (% of children ages 6-59 months),50.9
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Primary education, pupils",5118140.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Start-up procedures to register a business, female (number)",10.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Current health expenditure per capita, PPP (current international $)",202.4125977
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,General government final consumption expenditure (constant LCU),2862265000.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Italy (current US$)",10970000.27
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Other taxes payable by businesses (% of commercial profits),14.7
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Armed forces personnel (% of total labor force),1.016750203
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,DEC alternative conversion factor (LCU per US$),42.5
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Domestic general government health expenditure (% of GDP),0.97552639
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"External debt stocks, total (DOD, current US$)",21529048700.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,General government final consumption expenditure (current LCU),303039283600.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Gross domestic savings (% of GDP),36.63732963
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),13.73852236
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Mortality rate, under-5, female (per 1,000 live births)",54.9
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Belgium (current US$)",19999.99955
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Start-up procedures to register a business (number),10.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Agriculture, forestry, and fishing, value added (current LCU)",289430777300.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Gross value added at basic prices (GVA) (current LCU),1237868000000.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",29.45000076
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 0-14, male (% of male population)",41.11319478
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Self-employed, male (% of male employment) (modeled ILO estimate)",50.84000015
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Suicide mortality rate, female (per 100,000 female population)",2.8
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",41.90599823
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",1.5
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Discrepancy in expenditure estimate of GDP (constant LCU),158700.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Lower secondary completion rate, male (% of relevant age group)",51.22853088
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",13590000.15
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 15-19, male (% of male population)",11.0963555
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"PPP conversion factor, private consumption (LCU per international $)",8.570249891
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,GDP per capita (constant 2015 US$),1254.859074
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Gross value added at basic prices (GVA) (current US$),29126305882.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Industry (including construction), value added (constant LCU)",5967484800.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Mortality rate, neonatal (per 1,000 live births)",27.8
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Net ODA received (% of GNI),3.318776526
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 65 and above, male (% of male population)",3.333316412
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"GNI per capita, PPP (current international $)",4210.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),2.62
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Lower secondary completion rate, total (% of relevant age group)",50.80799103
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 45-49, female (% of female population)",3.937972866
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 50-54, male (% of male population)",3.121544397
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"PPP conversion factor, GDP (LCU per international $)",7.035530124
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",47.18000126
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Agriculture, forestry, and fishing, value added (current US$)",6810135936.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Current health expenditure (% of GDP),4.43653536
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Export value index (2000 = 100),192.5241047
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"International tourism, expenditures (% of total imports)",0.1578184419
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Land under cereal production (hectares),11130949.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 10-14, male (% of male population)",12.47400381
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",34.4
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Taxes less subsidies on products (constant LCU),257681400.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",45.72999954
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Children (0-14) living with HIV,4100.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Employers, female (% of female employment) (modeled ILO estimate)",1.730000019
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Gross fixed capital formation (current US$),11367032565.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Industry (including construction), value added (% of GDP)",20.7757619
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),16.67232389
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 0-14, female",8348475.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Prevalence of overweight (modeled estimate, % of children under 5)",2.6
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Vitamin A supplementation coverage rate (% of children ages 6-59 months),34.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Human capital index (HCI), male (scale 0-1)",0.3686689734
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Merchandise exports by the reporting economy (current US$),3484681535.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Mortality rate, adult, male (per 1,000 male adults)",244.878
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net financial flows, bilateral (NFL, current US$)",-97547023.5
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"School enrollment, primary, female (% gross)",76.12258148
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Survival to age 65, male (% of cohort)",62.1857546
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Arable land (% of land area),10.71966179
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Bird species, threatened",26.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Gross fixed capital formation (% of GDP),36.71006393
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Scientific and technical journal articles,397.77
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",4.460000038
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Number of deaths ages 5-9 years,6723.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.9573299885
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"School enrollment, secondary, female (% gross)",46.33087921
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,GNI per capita growth (annual %),-6.914901608
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",21.5
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net official flows from UN agencies, UNAIDS (current US$)",66086.39657
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net official flows from UN agencies, WFP (current US$)",1619397.521
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Total greenhouse gas emissions (kt of CO2 equivalent),109630.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Trade (% of GDP),1.295053552
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,CO2 emissions (metric tons per capita),0.4832358776
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,CPIA business regulatory environment rating (1=low to 6=high),3.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Domestic general government health expenditure per capita, PPP (current international $)",44.50743768
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Exports of goods and services (annual % growth),7.599941465
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),569.5923405
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net bilateral aid flows from DAC donors, Germany (current US$)",60770000.46
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net official flows from UN agencies, UNICEF (current US$)",11715771.68
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 75-79, female (% of female population)",0.6672375238
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Population living in slums (% of urban population),88.40000153
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Reserves and related items (BoP, current US$)",-1920775631.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Rural population growth (annual %),1.976951516
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Time required to get electricity (days),70.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Compulsory education, duration (years)",8.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,GNI per capita (constant 2015 US$),1178.713355
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Households and NPISHs Final consumption expenditure, PPP (constant 2017 international $)",66984477593.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Human capital index (HCI), male, upper bound (scale 0-1)",0.3840153515
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Imports of goods and services (constant 2015 US$),656241612.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"International tourism, expenditures (current US$)",13000000.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Merchandise imports by the reporting economy (current US$),7850068331.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),37.95112755
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 45-49, male (% of male population)",3.777563526
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Trademark applications, direct nonresident",1967.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Adolescents out of school, male (% of male lower secondary school age)",33.2242012
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Bank liquid reserves to bank assets ratio (%),93.3014654
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Children out of school, primary, female",1127796.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Logistics performance index: Overall (1=low to 5=high),2.43
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Merchandise imports (current US$),7850000000.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net financial flows, others (NFL, current US$)",1268700.9
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Net secondary income (Net current transfers from abroad) (current US$),375469131.8
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Portfolio investment, net (BoP, current US$)",-1030548.288
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Adjusted savings: energy depletion (current US$),150847749.1
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Age dependency ratio, young (% of working-age population)",72.45351298
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Discrepancy in expenditure estimate of GDP (current LCU),-221900.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Employment in services, female (% of female employment) (modeled ILO estimate)",41.88000107
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,GDP deflator (base year varies by country),6181.77117
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Gross domestic savings (current LCU),482141711600.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"International tourism, expenditures for travel items (current US$)",13000000.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Net official development assistance received (constant 2018 US$),967489990.2
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Computer, communications and other services (% of commercial service imports)",18.13625243
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",8.68999958
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Employment in agriculture (% of total employment) (modeled ILO estimate),38.95000076
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Adjusted savings: consumption of fixed capital (current US$),5629518450.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Antiretroviral therapy coverage (% of people living with HIV),19.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Households and NPISHs final consumption expenditure: linked series (current LCU),530803866500.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),3.190926599
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),26.18498726
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",166649993.9
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Net secondary income (BoP, current US$)",375446317.3
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"People using at least basic sanitation services, urban (% of urban population)",60.14022363
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Personal remittances, received (% of GDP)",1.373238434
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Personal remittances, received (current US$)",425214350.6
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 00-04, female (% of female population)",14.49819809
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Tuberculosis treatment success rate (% of new cases),84.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Unemployment, male (% of male labor force) (modeled ILO estimate)",12.77799988
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,CPIA economic management cluster average (1=low to 6=high),1.833333333
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Population ages 40-44, male (% of male population)",4.439545028
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,Statistical Capacity Score (Overall Average) (scale 0 - 100),71.1111
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Technical cooperation grants (BoP, current US$)",45660000.0
,,world_bank_SQL.csv,,,,,,,,,,,,,,,,2018.0,,,,,,Sudan,"Total debt service (% of exports of goods, services and primary income)",4.198944981
